Département,Date,Route,Direction,Flash,Latitude,Longitude,Vitesse
89,2008/01/14,RN77,Troyes vers Auxerre,,48.06668,3.81161,80
89,2008/01/14,RD606,Avallon vers Auxerre,,47.7403,3.60491,70
89,2008/01/24,RD84,DOUBLE SENS,,47.87781,3.59389,80
89,2008/12/16,RN6,Auxerre vers Joigny,,47.842,3.551,90
89,2009/01/16,RD606,Joigny vers Sens,,48.07803,3.29971,90
89,2009/01/22,RD965,Tonnerre vers Auxerre,,47.843,3.955,80
89,2009/01/29,RD606,Avallon vers Auxerre,,47.51264,3.83955,50
89,2009/03/05,RD660,Troyes vers Sens,,48.20355,3.46817,80
89,2009/03/05,RD660,Sens vers Troyes,,48.18511,3.43991,70
89,2010/12/10,RD606b,SENS vers PONT SUR YONNE,,48.2279,3.26651,50
89,2011/01/07,RN77,St Florentin vers Auxerre,,47.918,3.713,70
89,2011/01/26,RN77,ST FLORENTIN vers AUXERRE,,47.984,3.7327,50
89,2011/05/13,RN77,AUXERRE vers TROYES,,47.849,3.6247,80
89,2012/03/29,RD72,DOUBLE SENS,,48.171,3.2612,70
89,2012/07/16,RD606,Auxerre vers Avallon,,47.512,3.8401,50
89,2012/09/29,RN 77,Pontigny vers Auxerre,,47.854,3.6523,50
90,2005/05/25,RD83,MULHOUSE VERS BELFORT,,47.67198,6.92381,50
90,2005/09/06,RD465,GIROMAGNY VERS BELFORT,,47.72206,6.83214,70
90,2005/11/17,RD83,BELFORT VERS MULHOUSE,,47.64114,6.85237,50
90,2006/06/03,RN1019,DOUBLE SENS,,47.56518,6.92786,80
90,2008/12/18,RD12,DOUBLE SENS,,47.72268,6.87814,80
90,2009/07/16,A36,MONTBELIARD vers BELFORT,,47.6015,6.85642,110
90,2009/07/31,A36,BELFORT vers MONTBELIARD,,47.63071,6.87085,110
90,2011/11/03,RD83,LACHAPELLE SOUS ROUGEMONT vers BELFORT,,47.694,6.9799,80
90,2011/11/03,RD83,BELFORT vers LACHAPELLE SOUS ROUGEMONT,,47.694,6.9798,80
91,2003/10/31,RN20,PARIS VERS MONTLHERY,,48.67029,2.27976,70
91,2003/10/31,A6,PARIS VERS CORBEIL ESSONNES,,48.63212,2.4065,110
91,2003/11/14,RN118,PARIS VERS LES ULIS,,48.70775,2.19009,90
91,2005/02/03,RD721,DOUBLE SENS,,48.39577,2.17306,80
91,2005/04/06,RD33,DOUBLE SENS,,48.64528,2.50417,80
91,2005/10/10,RN7,PARIS VERS EVRY,,48.71969,2.37065,70
91,2006/01/09,RN118,SACLAY VERS PARIS,,48.74922,2.21065,90
91,2006/03/01,A6,VIRY CHATILLON VERS PARIS,,48.67391,2.34275,110
91,2007/02/09,RN20,ARPAJON vers MONTLHERY,,48.61327,2.25471,70
91,2007/07/26,A10,PARIS VERS CHARTRES,,48.63505,2.14675,110
91,2007/09/07,A10,province vers paris,,48.6399,2.1536,110
91,2007/09/10,RD838,DOUBLE SENS,,48.44338,1.95733,80
91,2007/09/19,A10,Paris vers chartres,,48.7184,2.2926,90
91,2007/10/31,RN20,ETRECHY VERS ETAMPES,,48.4641,2.18068,90
91,2008/09/17,A10,PALAISEAU vers WISSOUS,,48.71328,2.27738,90
91,2008/12/04,RD94,LIMEIL BREVANNES VERS BRUNOY,,48.71977,2.49999,50
91,2008/12/30,RN7,Evry vers Grigny,,48.64809,2.41819,50
91,2011/01/04,RD931,JUVISY SUR ORGE vers VIGNEUX SUR SEINE,,48.687701,2.395027,50
91,2011/03/31,RD448,MONTGERON vers DRAVEIL,,48.703,2.4299,50
91,2011/05/27,RN104,LISSES vers ST GERMAIN LES CORBEIL,,48.616,2.4557,90
91,2011/12/22,RD257,MORSANG SUR ORGE vers SAVIGNY SUR ORGE,,48.66542,2.33981,50
91,2013/09/13,RD19,BRETIGNY SUR ORGE vers LE PLESSIS PATE,,48.59435,2.31103,90
92,2003/11/25,RN1014,PROVINCE VERS PARIS,,48.88743,2.2516,70
92,2003/12/04,RN13,ST GERMAIN EN LAYE VERS PARIS,,48.8869,2.24157,70
92,2004/01/09,RN13,PORTE MAILLOT VERS PONT DE NEUILLY,,48.88333,2.26472,70
92,2005/04/07,RD7 - QUAI DU DOCTEUR DERVAUX N 63 - 65,COURBEVOIE VERS GENNEVILLIERS,,48.90645,2.29052,70
92,2005/12/01,RD1,PONT DE ST CLOUD VERS PONT DE SEVRES,,48.83791,2.22399,50
92,2006/01/14,RD182,VERSAILLES VERS VAUCRESSON,,48.8268,2.15161,70
92,2006/01/14,RD985,SURESNES VERS PARIS,,48.86819,2.22461,50
92,2006/05/22,A14,PARIS VERS ORGEVAL,,48.89171,2.23885,70
92,2007/02/23,RD7,PUTEAUX vers ASNIERES SUR SEINE,,48.89299,2.25972,70
92,2008/02/21,RD407,DOUBLE SENS,,48.8259,2.2016,50
92,2008/03/12,"RD181, à 92 Mètre avant la Rue Bel Air",PROVINCE VERS PARIS,,48.81546,2.22413,50
92,2008/10/17,RD920,MONTLHERY VERS PARIS,,48.7365,2.3018,50
92,2008/12/17,AVENUE HENRI BARBUSSE FACE AU N°33,PROVINCE vers PARIS,,48.80795,2.25882,50
92,2009/01/13,"RD7, hauteur n°8 du quai de Dion Bouton",SURESNES VERS PUTEAUX,,48.8754,2.2386,50
92,2009/03/05,"Avenue G.Clémenceau, face au n°133 BIS",Paris vers Province,,48.8864,2.2106,50
92,2009/06/26,A86,Rueil vers Versailles,,48.85599,2.15604,70
92,2009/06/26,A86,Rueil vers Versailles,,48.85599,2.15605,70
92,2009/06/26,A86,Rueil vers Versailles,,48.85599,2.15606,70
92,2009/07/01,A86,VERSAILLES VERS RUEIL,,48.86913,2.15811,70
92,2009/07/01,A86,Versailles vers Rueil,,48.86913,2.15812,70
92,2009/07/01,A86,VERSAILLES VERS RUEIL,,48.86913,2.15813,70
92,2009/07/01,A86,Versailles vers Rueil,,48.85599,2.15601,70
92,2009/07/01,A86,Versailles vers Rueil,,48.85599,2.15602,70
92,2009/07/01,A86,Versailles vers Rueil,,48.85599,2.15603,70
92,2011/01/09,A86,VERSAILLES vers NANTERRE,,48.83101,2.14801,70
92,2011/01/09,A86,VERSAILLES vers NANTERRE,,48.83101,2.14802,70
92,2011/01/09,A86,VERSAILLES vers NANTERRE,,48.83101,2.14803,70
92,2011/01/09,A86,NANTERRE vers VERSAILLES,,48.83101,2.14804,70
92,2011/01/09,A86,NANTERRE vers VERSAILLES,,48.83101,2.14805,70
92,2011/01/09,A86,NANTERRE vers VERSAILLES,,48.83101,2.14807,70
92,2011/11/14,QUAI DE STALINGRAD,Province vers Paris,,48.822,2.2529,50
92,2011/11/25,RD1-QUAI DU 04 SEPTEMBRE,Puteaux vers Issy les Moulineaux,,48.845,2.2267,50
92,2012/09/28,RD131(face au 60 av Joliot-Curie),Rueil-Malmaison vers La-Garenne-Colombes,,48.89088,2.20696,50
92,2012/10/12,RD181,MEUDON VERS CHAVILLE,,48.8089,2.19792,50
92,2013/10/25,RD7 (quai de Stalingrad),PARIS vers PROVINCE,,48.826,2.2592,50
92,2013/10/31,A86,ST DENIS vers NANTERRE,,48.926,2.2345,90
92,2014/07/01,RD908-boulevard de Verdun,Province vers Paris,,48.89787,2.2633,50
93,2003/12/31,A1,LILLE VERS PARIS,,48.92981,2.36345,90
93,2004/12/08,RN3,VILLEPARISIS VERS PARIS,,48.93387,2.56774,90
93,2005/02/25,RN301,PARIS VERS PROVINCE,,48.93971,2.38791,50
93,2005/08/28,A86,BONDY vers ST DENIS,,48.91851,2.4287,90
93,2006/01/05,RN370,CHAMPS SUR MARNE VERS NEUILLY SUR MARNE,,48.85013,2.55588,50
93,2007/05/25,A3,PROVINCE VERS PARIS,,48.87583,2.44136,90
93,2008/01/18,A86,Nogent vers A3,,48.88166,2.47448,70
93,2009/10/08,A1,LE BOURGET vers PARIS,,48.9355,2.40266,90
93,2009/12/15,A86,ST DENIS vers BOBIGNY,,48.92523,2.39371,90
93,2010/03/26,A1,LE BOURGET vers PARIS,,48.93356,2.37925,90
93,2010/11/19,A1,PROVINCE vers PARIS,,48.939,2.417,90
93,2011/08/19,"Ex-RN1, avenue Lénine",PARIS vers PROVINCE,,48.942,2.364,50
93,2012/09/03,exRN2,LA COURNEUVE vers PARIS,,48.904,2.393,50
93,2015/02/23,A3,PARIS vers PROVINCE,,48.8824598,2.4563919,90
93,2018/06/15,A104,TREMBLAY EN FRANCE vers GONESSE,,48.96191,2.54522,110
94,2003/12/16,A4,PARIS VERS PONTAULT COMBAULT,,48.8167,2.44854,90
94,2004/01/06,A86,VERSAILLES VERS CRETEIL,,48.7741,2.40784,90
94,2005/06/25,"87, AVENUE VILLENEUVE SAINT GEORGES",VILLENEUVE ST GEORGES VERS CHOISY LE ROI,,48.76259,2.41895,30
94,2005/06/25,"76, AVENUE VILLENEUVE SAINT GEORGES",CHOISY LE ROI VERS VILLENEUVE ST GEORGES,,48.76239,2.41901,30
94,2005/12/16,RD1,CRETEIL VERS MAISONS ALFORT,,48.78988,2.45083,70
94,2006/03/30,A4,PARIS VERS REIMS,,48.829,2.47952,90
94,2006/05/13,RN19,BRIE COMTE ROBERT VERS PARIS,,48.72778,2.54859,80
94,2006/06/30,A6A,PARIS VERS L HAY LES ROSES,,48.80902,2.33953,90
94,2007/02/23,RN19,PARIS VERS BRIE COMTE ROBERT,,48.72765,2.54848,80
94,2007/04/23,RN6,PARIS VERS VILLENEUVE ST GEORGES,,48.7728,2.4397,50
94,2008/01/03,A6a,Paris vers Chevilly Larue,,48.77228,2.34565,90
94,2009/02/13,RN6,Montgeron vers Valenton,,48.72261,2.4437,50
94,2009/02/25,RD19,PARIS VERS CRETEIL,,48.813,2.42716,50
94,2009/05/20,RN19,VILLECRESNES vers CRETEIL,,48.749,2.5088,50
94,2009/06/23,RD4,CHENNEVIERES SUR MARNE vers JOINVILLE LE PONT,,48.81709,2.49814,50
94,2009/07/08,"110, avenue de Paris",NOGENT SUR MARNE vers PARIS,,48.8457,2.42681,50
94,2010/07/08,A6a,Province vers Paris,,48.81114,2.33759,70
94,2012/09/03,A86,MAISONS ALFORT vers CHOISY LE ROI,,48.807,2.4488,90
95,2004/08/09,RD301,ATTAINVILLE VERS SARCELLES,,49.04783,2.33193,90
95,2004/12/02,A15,CERGY VERS PARIS,,48.97724,2.23349,110
95,2005/08/10,RD316,SARCELLES VERS LE MESNIL AUBRY,,49.00193,2.38499,90
95,2005/10/05,RN184,VERSAILLES VERS BEAUVAIS,,49.01956,2.09794,70
95,2006/01/19,RD311,BEZONS VERS EPINAY SUR SEINE,,48.93396,2.24145,90
95,2007/01/29,RD316,CHANTILLY VERS PARIS,,48.9866,2.3788,80
95,2007/02/05,RD301,PARIS VERS BEAUVAIS,,49.0336,2.3462,90
95,2008/02/21,RD316,PARIS vers PROVINCE,,49.0886,2.4154,70
95,2008/03/31,RD14,PONTOISE vers ROUEN,,49.16919,1.75875,90
95,2008/04/18,RD915,OSNY vers CERGY,,49.06125,2.08489,90
95,2008/06/09,RN184,ROISSY EN FRANCE vers CERGY,,49.05014,2.14312,90
95,2010/01/29,RD317,SURVILLIERS vers ROISSY EN FRANCE,,49.03754,2.50757,90
95,2010/06/25,RD301,ST BRICE SOUS FORET vers MONTMAGNY,,48.983,2.3621,50
95,2010/10/08,RD14,Paris vers Province,,48.991,2.2014,50
95,2011/05/05,RD301,Paris vers Province,,49.138,2.2539,90
95,2011/09/29,RD125,SARCELLES vers LE BLANC MESNIL,,48.969329,2.40478,50
95,2012/02/27,RD317,LOUVRES vers SURVILLIERS,,49.083,2.5299,80
95,2014/02/14,RD28,La Villeneuve vers Sagy,,49.054,1.9596,80
971,2005/09/07,RN1,DOUBLE SENS,,16.09661,-61.56308,50
971,2005/09/15,RN1,POINTE A PITRE VERS BASSE TERRE,,16.25425,-61.56169,90
971,2005/09/15,RN4,POINTE A PITRE VERS LE GOSIER,,16.23322,-61.52375,90
971,2005/09/29,RN1,BASSE TERRE VERS POINTE A PITRE,,16.25425,-61.56124,90
971,2007/03/12,RN8,DOUBLE SENS,,16.40919,-61.4683,70
971,2007/03/12,RN4,LE GOSIER VERS POINTE A PITRE,,16.21938,-61.51586,90
971,2007/03/12,RN1,BASSE TERRE VERS POINTE A PITRE,,16.21055,-61.60186,110
971,2007/03/16,RN1,POINTE A PITRE VERS BASSE TERRE,,15.98969,-61.63555,80
971,2008/03/19,RN1,Basse-Terre vers Pointe-à-Pitre,,15.99802,-61.60533,70
971,2008/03/19,RN1,Pointe-à-Pitre vers Basse-Terre,,16.23458,-61.58975,110
971,2008/03/19,RD23,DOUBLE SENS,,16.2083,-61.62941,70
971,2008/04/02,RN4,DOUBLE SENS,,16.21694,-61.48272,70
971,2009/12/07,RN4,STE ANNE vers ST FRANCOIS,,16.25516,-61.31477,80
971,2009/12/07,RN4,ST FRANCOIS vers STE ANNE,,16.25666,-61.31013,80
971,2010/12/10,RN1,POINTE A PITRE vers BASSE TERRE,,16.13625,-61.58136,80
971,2011/03/23,RN1,BASSE TERRE vers POINTE A PITRE,,16.13101,-61.57991,80
971,2011/04/04,RN5,Le Moule vers St François,,16.28605,-61.28783,80
971,2012/12/19,RN2,DOUBLE SENS,,16.26033,-61.6273,80
971,2012/12/27,RN5,ST FRANCOIS vers LE MOULE,,16.29133,-61.28947,80
971,2013/04/29,RD118,DOUBLE SENS,,16.25427,-61.28277,80
972,2005/10/25,RN5,LAMENTIN VERS DUCOS,,14.58958,-60.98281,90
972,2005/10/25,RN1,DOUBLE SENS,,14.66466,-60.96781,80
972,2005/10/26,RN1,DOUBLE SENS,,14.80932,-61.02076,80
972,2005/11/04,RN5,STE LUCE VERS DUCOS,,14.52809,-60.98237,70
972,2005/11/15,RD41,LAMENTIN VERS SCHOELCHER,,14.61142,-61.06535,
972,2006/05/03,RD41,SCHOELCHER VERS LAMENTIN,,14.61154,-61.06998,
972,2007/04/02,RN2,DOUBLE SENS,,14.65764,-61.15032,70
972,2007/04/02,RN5,FORT DE FRANCE VERS STE LUCE,,14.49675,-60.97658,90
972,2007/04/02,RD7,DOUBLE SENS,,14.52781,-60.99508,80
972,2007/12/21,RN5,Ducos vers Lamentin,,14.59177,-60.98356,90
972,2007/12/21,RN6,DOUBLE SENS,,14.59527,-60.87277,70
972,2007/12/21,RN1,DOUBLE SENS,,14.7458,-60.97556,70
972,2008/03/31,RN1,LE LAMENTIN vers LE ROBERT,,14.63278,-60.9775,90
972,2008/03/31,RN1,LE ROBERT vers LE LAMENTIN,,14.63194,-60.97806,90
972,2009/10/18,RD1,DOUBLE SENS,,14.66063,-60.93548,50
972,2013/02/07,RN1,DOUBLE SENS,,14.71525,-60.94848,80
972,2013/02/07,RN1,LA TRINITE vers LE ROBERT,,14.696,-60.9415,90
972,2014/02/14,A1,LE MARIN vers FORT DE FRANCE,,14.60472,-61.00278,90
972,2014/02/14,A1,FORT DE FRANCE vers LE MARIN,,14.60521,-61.00321,90
972,2014/06/16,RN9,FORT DE FRANCE vers LE LAMENTIN,,14.60795,-61.04224,70
972,2014/06/16,RN9,LE LAMENTIN vers FORT DE FRANCE,,14.60745,-61.04235,70
973,2007/08/06,RN1,Matoury vers cayenne,,4.91361,-52.3294,90
973,2007/09/19,RN1,CAYENNE vers KOUROU,,5.01137,-52.46997,50
973,2009/11/15,RN2,DOUBLE SENS,,4.81139,-52.3538,80
973,2013/01/23,RN1,DOUBLE SENS,,4.90992,-52.37054,70
973,2013/01/25,RD1,DOUBLE SENS,,4.94468,-52.31493,50
973,2013/03/08,RN1,DOUBLE SENS,,5.0148,-52.47609,50
973,2014/04/28,RD11,DOUBLE SENS,,5.49099,-54.03177,50
973,2014/05/15,RN1,DOUBLE SENS,,5.48704,-53.99413,70
974,2004/12/16,RN2,ST BENOIT VERS ST ANDRE,,-20.95753,55.65736,110
974,2004/12/20,RN2,ST DENIS VERS ST BENOIT,,-20.88672,55.48889,70
974,2005/01/08,RN3,LE TAMPON VERS ST PIERRE,,-21.30224,55.50166,90
974,2005/01/13,RN2,STE MARIE VERS ST DENIS,,-20.88539,55.39237,70
974,2005/12/24,RN1,ST PIERRE VERS ST DENIS,,-20.88223,55.46355,90
974,2005/12/24,RN2,ST DENIS vers STE MARIE,,-20.88632,55.48368,70
974,2005/12/24,RN1,ST PIERRE VERS ST DENIS,,-21.30195,55.42569,110
974,2008/04/07,RN3,DOUBLE SENS,,-21.06341,55.70873,50
974,2009/07/27,RN1,ST PIERRE vers ST DENIS,,-21.0323,55.2521,90
974,2009/11/03,RN1,ST DENIS vers ST PIERRE,,-21.23623,55.31368,110
974,2011/01/07,RN3,St LOUIS vers LE TAMPON,,-21.33211,55.46482,110
974,2011/02/24,RN2,St DENIS vers St ANDRE,,-20.90151,55.53134,110
974,2011/03/24,RN1,St DENIS vers St PIERRE,,-21.30609,55.42838,110
974,2016/08/27,RN1A,DOUBLE SENS,,-21.23267,55.29785,80
2A,2005/01/14,RD81,DOUBLE SENS,,41.98769,8.77188,70
2A,2005/05/10,RN193,CORTE VERS AJACCIO,,41.93201,8.75645,50
2A,2007/03/23,RD111,DOUBLE SENS,,41.90876,8.71599,50
2A,2008/03/10,RN198,DOUBLE SENS,,41.41069,9.1738,70
2A,2008/05/09,RN198,DOUBLE SENS,,41.58136,9.26942,70
2A,2008/05/16,RD859,DOUBLE SENS,,41.56735,9.25707,80
2A,2008/06/04,RN196,DOUBLE SENS,,41.66385,8.91863,70
2A,2008/11/17,RN198,DOUBLE SENS,,41.6525,9.30059,80
2A,2011/06/24,RN194,DOUBLE SENS,,41.961695,8.809006,50
2A,2011/06/24,RN193,Ajaccio vers Bastia,,41.933484,8.744315,50
2A,2011/12/01,RD55,DOUBLE SENS,,41.884,8.7941,50
2A,2011/12/01,RN196,DOUBLE SENS,,41.4894588,9.0594156,50
2A,2011/12/01,RD859,DOUBLE SENS,,41.51029,9.14978,80
2A,2011/12/08,RD81,AJACCIO vers CARGESE,,42.041,8.7545,70
2B,2005/04/22,RN198,SARI SOLENZARA VERS BASTIA,,42.48027,9.48094,80
2B,2005/09/20,RT11 (ex RN193) Route du front de mer,DOUBLE SENS,,42.68238,9.44668,50
2B,2006/04/05,RT30,DOUBLE SENS,,42.56163,8.80249,70
2B,2006/10/01,RT10,BONIFACIO VERS BASTIA,,41.96023,9.39674,70
2B,2007/08/06,RTE LIDO DE MARANA FACE ENTREE ILE DE SAN DAMIANO,DOUBLE SENS,,42.6111,9.48231,70
2B,2008/06/26,RT10,Bastia vers Bonifacio,,41.95942,9.39676,70
2B,2008/07/09,RN193,BASTIA vers CORTE,,42.51095,9.38193,70
2B,2008/08/28,RN193,CORTE vers BASTIA,,42.50639,9.36523,70
2B,2009/02/25,"RTE DU CORDON LAGUNAIRE DE LA MARANA, HAUTEUR CCAS",LUCCIANA VERS BIGUGLIA,,42.58693,9.50569,70
2B,2011/03/10,RN198,PORTO VECCHIO vers BASTIA,,42.257,9.5466,70
2B,2011/04/07,RT10,DOUBLE SENS,,42.314,9.5414,80
2B,2011/04/14,RN198,BASTIA vers PORTO VECCHIO,,42.266,9.5489,70
2B,2012/11/22,RN198,Venzolasca vers Castellare di Casinca,,42.48,9.4809,80
